TrainingCenterDatabase,xsi:schemaLocation,xmlns:ns5,xmlns:ns3,xmlns:ns2,xmlns,xmlns:xsi,xmlns:ns4,Activities,Activity,Sport,Id,Lap,StartTime,TotalTimeSeconds,DistanceMeters,MaximumSpeed,Calories,AverageHeartRateBpm,Value,MaximumHeartRateBpm,Value,Intensity,TriggerMethod,Track,Trackpoint,Time,Position,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm,Value,Extensions,ns3:TPX,ns3:Speed,ns3:RunCadence,ns3:Watts,Extensions,ns3:LX,ns3:AvgSpeed,ns3:AvgRunCadence,ns3:MaxRunCadence,ns3:AvgWatts,ns3:MaxWatts,Creator,xsi:type,Name,UnitId,ProductID,Version,VersionMajor,VersionMinor,BuildMajor,BuildMinor,Author,xsi:type,Name,Build,Version,VersionMajor,VersionMinor,BuildMajor,BuildMinor,LangID,PartNumber
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:49.000Z,,43.67779048,-79.38979151,119.4000015,2632.719971,,149,,,4.050000191,87,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:50.000Z,,43.67776182,-79.389776,119.4000015,2635.909912,,148,,,3.891000032,87,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:51.000Z,,43.67773298,-79.38976142,119.4000015,2639.179932,,148,,,3.592000008,87,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:52.000Z,,43.67770147,-79.38974926,119.1999969,2642.600098,,149,,,3.592000008,87,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:53.000Z,,43.67767012,-79.38972998,119.1999969,2646.149902,,149,,,3.619999886,87,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:54.000Z,,43.67763399,-79.38971758,119.1999969,2650.389893,,149,,,3.648000002,87,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:55.000Z,,43.67759435,-79.38969822,119.1999969,2654.850098,,149,,,3.686000109,86,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:56.000Z,,43.67756174,-79.38968757,119.1999969,2658.97998,,148,,,3.806999922,86,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:57.000Z,,43.67751975,-79.38966896,119,2663.459961,,149,,,3.910000086,86,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:58.000Z,,43.67749276,-79.38965195,119,2667.199951,,149,,,3.927999973,87,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:52:59.000Z,,43.67745194,-79.38963946,118.5999985,2671.449951,,148,,,3.95600009,87,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:00.000Z,,43.67741447,-79.38962379,118.4000015,2675.97998,,149,,,3.983999968,87,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:01.000Z,,43.67738036,-79.38961021,118.1999969,2680.189941,,149,,,3.983999968,87,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:02.000Z,,43.67734155,-79.38959596,118,2684.409912,,148,,,4.031000137,87,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:03.000Z,,43.67730944,-79.38957785,117.8000031,2688.320068,,149,,,4.039999962,87,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:04.000Z,,43.67727315,-79.3895636,117.5999985,2692.560059,,149,,,4.039999962,87,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:05.000Z,,43.67724038,-79.38955279,117.4000015,2696.699951,,149,,,4.050000191,86,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:06.000Z,,43.67720509,-79.3895408,117.1999969,2700.52002,,149,,,4.050000191,87,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:07.000Z,,43.67717123,-79.38952547,117.1999969,2704.590088,,149,,,4.050000191,86,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:08.000Z,,43.67714005,-79.38951172,117,2708,,149,,,4.050000191,86,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:09.000Z,,43.67710392,-79.38950602,117,2711.790039,,149,,,4.050000191,85,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:10.000Z,,43.67707048,-79.38948993,116.8000031,2715.790039,,149,,,3.95600009,85,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:11.000Z,,43.67703251,-79.38947685,116.5999985,2720.179932,,149,,,3.95600009,86,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:12.000Z,,43.677002,-79.38946176,116.1999969,2724.080078,,149,,,3.96600008,86,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:13.000Z,,43.67696084,-79.38945036,116,2728.850098,,149,,,4.002999783,87,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:14.000Z,,43.67693528,-79.38943511,115.5999985,2732.149902,,149,,,4.002999783,87,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:15.000Z,,43.67689496,-79.38942539,115.5999985,2736.22998,,149,,,4.012000084,87,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:16.000Z,,43.67686269,-79.38941298,115.4000015,2740.100098,,149,,,4.021999836,87,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:17.000Z,,43.67682799,-79.38940208,115.4000015,2743.679932,,150,,,4.012000084,87,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:18.000Z,,43.67679723,-79.38938892,115.4000015,2747.530029,,149,,,4.012000084,87,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:19.000Z,,43.6767606,-79.38937912,115.1999969,2751.340088,,149,,,3.993999958,87,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:20.000Z,,43.67672489,-79.38936965,115.1999969,2755.439941,,150,,,3.993999958,87,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:21.000Z,,43.67669321,-79.38935724,115,2759.439941,,150,,,3.993999958,88,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:22.000Z,,43.67665716,-79.38934903,115,2763.320068,,150,,,3.993999958,87,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:23.000Z,,43.67662657,-79.38933897,115,2766.790039,,149,,,3.993999958,88,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:24.000Z,,43.67658994,-79.38933168,115,2770.73999,,149,,,3.983999968,88,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:25.000Z,,43.67655952,-79.38931642,115.1999969,2774.600098,,149,,,3.974999905,88,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:26.000Z,,43.67651928,-79.38930008,115.1999969,2779.159912,,149,,,3.974999905,88,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:27.000Z,,43.67649003,-79.38928172,115.1999969,2782.959961,,149,,,3.974999905,88,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:28.000Z,,43.67645575,-79.38926722,115.1999969,2786.77002,,148,,,3.983999968,88,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:29.000Z,,43.67642742,-79.38925473,115.4000015,2790.26001,,148,,,3.983999968,88,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:30.000Z,,43.67639263,-79.38924132,115.4000015,2793.810059,,148,,,3.983999968,88,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:31.000Z,,43.67636229,-79.38922841,115.4000015,2797.469971,,148,,,3.96600008,87,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:32.000Z,,43.67633027,-79.38921642,115.4000015,2801.189941,,148,,,3.95600009,87,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:33.000Z,,43.67629607,-79.38920603,115.4000015,2804.919922,,148,,,3.947000027,87,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:34.000Z,,43.67626724,-79.38918608,115.4000015,2808.689941,,148,,,3.937999964,86,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:35.000Z,,43.6762291,-79.38917552,115.4000015,2812.649902,,148,,,3.927999973,86,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:36.000Z,,43.6762027,-79.3891637,115.4000015,2816.320068,,148,,,3.927999973,86,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:37.000Z,,43.67616557,-79.38915172,115.5999985,2820.110107,,149,,,3.927999973,86,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:38.000Z,,43.6761395,-79.38914669,115.8000031,2823.310059,,149,,,3.91899991,86,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:39.000Z,,43.67610513,-79.38913361,115.8000031,2826.949951,,148,,,3.910000086,87,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:40.000Z,,43.67607605,-79.38911953,115.8000031,2830.550049,,148,,,3.891000032,87,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:41.000Z,,43.67604319,-79.38910763,115.8000031,2834.320068,,148,,,3.891000032,87,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:42.000Z,,43.67601469,-79.38909816,116,2837.689941,,149,,,3.881999969,87,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:43.000Z,,43.67598393,-79.38908324,116,2841.23999,,149,,,3.871999979,87,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:44.000Z,,43.67595635,-79.38907251,116.1999969,2844.600098,,149,,,3.862999916,87,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:45.000Z,,43.67592978,-79.38905566,116.1999969,2847.98999,,149,,,3.854000092,88,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:46.000Z,,43.67589307,-79.38904342,116.5999985,2851.679932,,148,,,3.844000101,88,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:47.000Z,,43.67586759,-79.3890285,116.5999985,2854.679932,,149,,,3.825999975,88,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:48.000Z,,43.67583222,-79.38901601,116.5999985,2858.080078,,149,,,3.825999975,87,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:49.000Z,,43.67580707,-79.38900671,116.8000031,2861.199951,,149,,,3.806999922,87,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:50.000Z,,43.67576994,-79.38899447,117,2864.929932,,148,,,3.798000097,87,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:51.000Z,,43.67574077,-79.38898743,117.1999969,2868.330078,,149,,,3.779000044,87,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:52.000Z,,43.67570322,-79.3889767,117.1999969,2872.120117,,149,,,3.779000044,87,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:53.000Z,,43.67567011,-79.38896757,117.1999969,2876.570068,,149,,,3.769999981,87,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:54.000Z,,43.67564069,-79.38895633,117.1999969,2880.320068,,149,,,3.769999981,88,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:55.000Z,,43.67561186,-79.38894711,117.1999969,2883.840088,,149,,,3.769999981,88,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:56.000Z,,43.67557799,-79.38893722,117.1999969,2887.449951,,150,,,3.769999981,88,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:57.000Z,,43.67554564,-79.38893563,117.4000015,2889.72998,,150,,,3.769999981,88,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:58.000Z,,43.67550935,-79.38892951,117.4000015,2892.929932,,150,,,3.75999999,88,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:53:59.000Z,,43.67546936,-79.38891468,117.4000015,2897.100098,,150,,,3.75999999,88,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:00.000Z,,43.67542502,-79.3888923,117.4000015,2902.719971,,150,,,3.750999928,88,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:01.000Z,,43.67538555,-79.38887218,117.5999985,2907.120117,,150,,,3.750999928,88,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:02.000Z,,43.67534682,-79.38885617,117.5999985,2911.429932,,150,,,3.750999928,88,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:03.000Z,,43.67530801,-79.38883505,117.5999985,2916.560059,,150,,,3.75999999,88,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:04.000Z,,43.6752708,-79.3888099,117.5999985,2921.969971,,151,,,3.769999981,88,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:05.000Z,,43.67522822,-79.38880311,117.5999985,2926.330078,,151,,,3.788000107,87,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:06.000Z,,43.67519419,-79.38879616,117.5999985,2930.610107,,151,,,3.788000107,87,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:07.000Z,,43.67515957,-79.38878761,117.5999985,2934.570068,,151,,,3.862999916,86,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:08.000Z,,43.67512579,-79.3887747,117.5999985,2938.429932,,151,,,3.927999973,86,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:09.000Z,,43.67509838,-79.38876112,117.5999985,2942.02002,,152,,,3.947000027,86,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:10.000Z,,43.67505991,-79.3887488,117.5999985,2945.659912,,152,,,3.947000027,86,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:11.000Z,,43.67502353,-79.38874234,117.5999985,2949.780029,,152,,,3.91899991,87,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:12.000Z,,43.67498699,-79.38872952,117.8000031,2954.090088,,153,,,3.910000086,87,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:13.000Z,,43.67495354,-79.38872265,118,2958.570068,,153,,,3.910000086,87,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:14.000Z,,43.67491758,-79.38871569,118,2962.439941,,153,,,3.95600009,88,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:15.000Z,,43.6748864,-79.38870504,118.1999969,2966.199951,,153,,,3.96600008,88,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:16.000Z,,43.67484944,-79.38869348,118.4000015,2969.870117,,154,,,3.96600008,88,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:17.000Z,,43.67481759,-79.3886721,118.4000015,2974.459961,,154,,,3.910000086,88,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:18.000Z,,43.67478523,-79.38865283,118.4000015,2978.429932,,154,,,3.910000086,88,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:19.000Z,,43.67475221,-79.38863682,118.4000015,2982.72998,,154,,,3.974999905,87,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:20.000Z,,43.67472153,-79.3886219,118.4000015,2986.570068,,154,,,3.993999958,87,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:21.000Z,,43.67468742,-79.38861008,118.4000015,2991.550049,,154,,,3.974999905,86,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:22.000Z,,43.67467216,-79.38859331,118.4000015,2994,,154,,,4.012000084,86,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:23.000Z,,43.67465297,-79.38858066,118.4000015,2996.179932,,154,,,4.086999893,86,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:24.000Z,,43.6746352,-79.38856674,118.4000015,2998.800049,,155,,,4.086999893,86,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:25.000Z,,43.67461785,-79.38855325,118.5999985,3000.76001,,155,,,4.031000137,86,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:26.000Z,,43.67459404,-79.38854327,118.5999985,3003.350098,,155,,,3.769999981,87,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:26.000Z,,43.67459404,-79.38854327,118.5999985,3003.350098,,155,,,3.769999981,87,420,,,3.697000027,86,88,387,509,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:27.000Z,,43.67456689,-79.38853187,118.5999985,3006.689941,,154,,,3.75999999,87,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:28.000Z,,43.67454266,-79.38852115,118.5999985,3009.209961,,153,,,3.582999945,87,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:29.000Z,,43.67452129,-79.38850874,118.8000031,3011.699951,,151,,,3.563999891,87,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:30.000Z,,43.67449262,-79.38849994,118.8000031,3014.409912,,150,,,3.414999962,87,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:31.000Z,,43.67447527,-79.38848502,118.8000031,3016.909912,,150,,,3.322000027,87,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:32.000Z,,43.67444543,-79.38847312,118.8000031,3019.47998,,149,,,3.302999973,87,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:33.000Z,,43.67441165,-79.38846289,118.5999985,3023.350098,,149,,,3.190999985,86,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:34.000Z,,43.6743845,-79.38845015,118.5999985,3026.449951,,148,,,3.190999985,85,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:35.000Z,,43.67435063,-79.38845116,118.5999985,3029.639893,,148,,,3.414999962,85,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:36.000Z,,43.67431392,-79.38844512,118.5999985,3032.97998,,148,,,3.414999962,85,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:37.000Z,,43.67427696,-79.38843917,118.5999985,3036.540039,,148,,,3.414999962,86,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:38.000Z,,43.67423823,-79.38843112,118.5999985,3041.350098,,148,,,3.414999962,86,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:39.000Z,,43.67420487,-79.38842023,118.5999985,3046.070068,,148,,,3.480000019,86,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:40.000Z,,43.67416967,-79.38840531,118.5999985,3049.949951,,148,,,3.815999985,86,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:41.000Z,,43.67413673,-79.38839315,118.5999985,3053.76001,,147,,,3.815999985,85,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:42.000Z,,43.67409867,-79.38837614,118.5999985,3058.610107,,147,,,3.779000044,86,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:43.000Z,,43.67406908,-79.38836742,118.5999985,3063.060059,,147,,,3.779000044,86,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:44.000Z,,43.67403748,-79.38835384,118.4000015,3066.790039,,147,,,3.854000092,86,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:45.000Z,,43.67400823,-79.38833783,118.4000015,3071.26001,,148,,,3.854000092,86,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:46.000Z,,43.67398049,-79.38832283,118.4000015,3074.75,,147,,,3.862999916,87,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:47.000Z,,43.6739602,-79.38829944,118.4000015,3077.139893,,147,,,3.825999975,87,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-11T11:54:48.000Z,,43.67392844,-79.38827598,118.1999969,3080.070068,,147,,,3.806999922,88,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
